car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,fuel_type,seller_type,year,engine_mileage_ratio,power_engine_ratio,km_per_year,power_mileage_ratio
Ford Ecosport,Ford,Ecosport,3.0,55000,Manual,23.0,1498.0,98.96,5,925000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,65.1304347826087,0.06606141522029373,18333.333333333332,4.302608695652173
Hyundai Grand,Hyundai,Grand,6.0,36000,Manual,18.9,1197.0,82.0,5,400000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,63.333333333333336,0.06850459482038429,6000.0,4.338624338624339
Honda City,Honda,City,5.0,49625,Manual,17.8,1497.0,117.3,5,725000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,84.10112359550561,0.0783567134268537,9925.0,6.5898876404494375
Maruti Swift Dzire,Marut,Swift Dzire,7.0,35000,Manual,23.4,1248.0,74.0,5,600000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,53.333333333333336,0.05929487179487179,5000.0,3.1623931623931627
Mahindra Scorpio,Mahindra,Scorpio,8.0,95000,Manual,19.692493169398904,2159.5,120.0,8,550000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,109.66107650379938,0.05556841861542024,11875.0,6.093692604980748
Ford Aspire,Ford,Aspire,4.0,36000,Manual,25.83,1498.0,99.0,5,585000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,57.994579945799465,0.06608811748998665,9000.0,3.832752613240418
Maruti Wagon R,Marut,Wagon R,2.0,50000,Manual,21.79,998.0,67.05,5,411000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,45.800826067003214,0.06718436873747495,25000.0,3.0770995869664985
Maruti Swift Dzire,Marut,Swift Dzire,6.0,26500,Manual,20.85,1197.0,83.14,5,450000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,57.41007194244604,0.06945697577276524,4416.666666666667,3.9875299760191845
Honda CR-V,Honda,Cr-V,6.0,80000,Automatic,13.7,1997.0,153.86,5,1290000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,145.76642335766425,0.0770455683525288,13333.333333333334,11.230656934306571
Volkswagen Polo,Volkswagen,Polo,6.0,46000,Manual,16.47,1198.0,74.0,5,455000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,72.73831208257438,0.06176961602671119,7666.666666666667,4.493017607771707
Hyundai Grand,Hyundai,Grand,2.0,9000,Manual,20.7,1197.0,81.86,5,710000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,57.82608695652174,0.0683876357560568,4500.0,3.9545893719806764
Honda City,Honda,City,5.0,53000,Manual,19.692493169398904,1497.0,116.3,5,770000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,76.01881524713484,0.07768871075484302,10600.0,5.9058037496605085
Ford Endeavour,Ford,Endeavour,3.0,11387,Automatic,10.91,1197.0,174.52500000000003,7,2900000,0,0,1,0,1,0,0,Diesel,Owner,2023.0,109.71585701191567,0.14580200501253135,3795.6666666666665,15.996791934005502
Honda Amaze,Honda,Amaze,3.0,50000,Manual,25.8,1498.0,98.6,5,720000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,58.06201550387597,0.06582109479305741,16666.666666666668,3.821705426356589
Mahindra KUV,Mahindra,Kuv,5.0,52000,Manual,25.32,1198.0,77.0,5,375000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,47.31437598736177,0.0642737896494157,10400.0,3.0410742496050553
Datsun GO,Datsu,Go,6.0,35000,Manual,19.44,1198.0,67.0,7,400000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,61.62551440329218,0.055926544240400666,5833.333333333333,3.4465020576131686
Renault Duster,Renault,Duster,6.0,48000,Manual,19.87,1461.0,83.8,5,600000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,73.5279315551082,0.05735797399041752,8000.0,4.217413185707096
Honda Jazz,Honda,Jazz,3.0,18000,Manual,18.7,1199.0,88.7,5,600000,1,1,0,1,0,0,0,Cng,Dealer,2023.0,64.11764705882354,0.07397831526271893,6000.0,4.743315508021391
Maruti Wagon R,Marut,Wagon R,9.0,57413,Manual,19.692493169398904,998.0,61.7,5,270000,1,0,1,1,0,0,0,Cng,Owner,2017.0,50.679210164756554,0.06182364729458918,6379.222222222223,3.133173614394268
Hyundai i20,Hyundai,I20,6.0,30000,Manual,18.6,1197.0,81.83,5,500000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,64.35483870967741,0.06836257309941521,5000.0,4.399462365591398
Hyundai Verna,Hyundai,V3Rna,6.0,55000,Manual,23.9,1582.0,126.2,5,650000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,66.19246861924687,0.0797724399494311,9166.666666666666,5.280334728033473
Maruti Swift,Maruti,Swift,3.0,10000,Automatic,21.21,1197.0,81.8,5,660000,0,0,1,0,0,0,1,Petrol,Owner,2023.0,56.43564356435643,0.0683375104427736,3333.3333333333335,3.8566713814238565
BMW 3,Bmw,3,5.0,68000,Automatic,22.69,1995.0,174.52500000000003,5,2090000,0,1,0,0,1,0,0,Diesel,Dealer,2021.0,87.9241956809167,0.08748120300751881,13600.0,7.691714411635083
Kia Seltos,Kia,Seltos,1.0,8000,Manual,16.8,1497.0,113.4,5,1275000,1,1,0,0,0,0,1,Petrol,Dealer,2025.0,89.10714285714285,0.07575150300601202,8000.0,6.75
Maruti Swift,Maruti,Swift,6.0,65000,Manual,28.4,1248.0,74.0,5,495000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,43.94366197183099,0.05929487179487179,10833.333333333334,2.6056338028169015
Hyundai Grand,Hyundai,Grand,5.0,25000,Manual,18.9,1197.0,82.0,5,475000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,63.333333333333336,0.06850459482038429,5000.0,4.338624338624339
Maruti Ciaz,Maruti,Ciaz,6.0,70000,Manual,20.73,1373.0,91.1,5,530000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,66.23251326579836,0.0663510560815732,11666.666666666666,4.394597202122528
Tata Tiago,Tata,Tiago,5.0,9500,Manual,23.84,1199.0,100.59431352459016,5,530000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,50.29362416107383,0.08389851002884918,1900.0,4.219560131065023
Hyundai Verna,Hyundai,Verna,6.0,9100,Manual,17.01,1591.0,121.3,5,650000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,93.53321575543796,0.07624135763670647,1516.6666666666667,7.1310993533215745
Honda City,Honda,City,11.0,86000,Manual,17.0,1497.0,118.0,5,335000,1,1,0,1,0,0,0,Cng,Dealer,2015.0,88.05882352941177,0.0788243152972612,7818.181818181818,6.9411764705882355
Audi A4,Audi,A4,8.0,78000,Automatic,16.55,1968.0,147.51,5,1290000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,118.91238670694864,0.07495426829268292,9750.0,8.91299093655589
Ford Figo,Ford,Figo,10.0,60000,Manual,20.0,1399.0,68.0,5,300000,1,0,1,0,1,0,0,Diesel,Owner,2016.0,69.95,0.04860614724803431,6000.0,3.4
Maruti Wagon R,Maruti,Wagon R,4.0,7883,Automatic,21.5,1197.0,81.8,5,550000,0,0,0,0,0,0,1,Petrol,Certified Dealer,2022.0,55.674418604651166,0.0683375104427736,1970.75,3.8046511627906976
Maruti Swift Dzire,Maruti,Swift Dzire,8.0,50205,Manual,23.4,1248.0,74.0,5,390000,1,0,0,0,1,0,0,Diesel,Certified Dealer,2018.0,53.333333333333336,0.05929487179487179,6275.625,3.1623931623931627
Mahindra Bolero,Mahindr,Bolero,13.0,130000,Manual,13.6,2159.5,63.0,7,260000,1,0,1,0,1,0,0,Diesel,Owner,2013.0,158.78676470588235,0.029173419773095625,10000.0,4.632352941176471
Tata Tigor,Tata,Tigor,4.0,58000,Manual,24.7,1047.0,69.0,5,395000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,42.388663967611336,0.0659025787965616,14500.0,2.7935222672064777
Mahindra Scorpio,Mahindra,Scorpio,9.0,130000,Manual,12.05,2159.5,120.0,8,550000,1,0,1,0,1,0,0,Diesel,Owner,2017.0,179.2116182572614,0.05556841861542024,14444.444444444445,9.95850622406639
Maruti Swift Dzire,Maruti,Swift Dzir3,3.0,15000,Manual,22.0,1197.0,81.8,5,650000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,54.40909090909091,0.0683375104427736,5000.0,3.7181818181818183
Maruti Swift,Marut,Swif,5.0,71245,Manual,28.4,1248.0,74.0,5,375000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,43.94366197183099,0.05929487179487179,14249.0,2.6056338028169015
Kia Seltos,Kia,Seltos,2.0,7000,Manual,16.1,1353.0,138.0,5,1300000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,84.03726708074534,0.10199556541019955,3500.0,8.571428571428571
Maruti Alto,Maruti,Alto,3.0,20000,Manual,23.95,998.0,67.05,5,360000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,41.67014613778706,0.06718436873747495,6666.666666666667,2.799582463465553
Maruti Celerio,Maruti,Celerio,1.0,8700,Manual,21.63,998.0,67.04,5,505000,1,0,1,1,0,0,0,Cng,Owner,2025.0,46.13962089690245,0.06717434869739479,8700.0,3.099398982894129
Maruti Alto,Maruti,Alto,2.0,25000,Manual,24.7,796.0,47.3,5,310000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,32.22672064777328,0.059422110552763814,12500.0,1.9149797570850202
Hyundai i20,Hyundai,I20,6.0,42000,Manual,18.6,1197.0,81.86,5,545000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,64.35483870967741,0.0683876357560568,7000.0,4.401075268817204
Mahindra Bolero,Mahindra,Bolero,14.0,120000,Manual,13.6,2159.5,63.0,7,150000,1,0,1,0,1,0,0,Diesel,Owner,2012.0,158.78676470588235,0.029173419773095625,8571.42857142857,4.632352941176471
Maruti Baleno,Maruti,Baleno,3.0,50000,Manual,19.692493169398904,1197.0,83.1,5,580000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,60.78458373468296,0.06942355889724311,16666.666666666668,4.219882128949168
Maruti Wagon R,Maruti,Wagon R,10.0,58000,Manual,18.9,998.0,67.1,5,250000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,52.80423280423281,0.06723446893787574,5800.0,3.5502645502645502
Hyundai Verna,Hyundai,Verna,4.0,36000,Manual,17.43,1396.0,105.5,5,650000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,80.09179575444635,0.0755730659025788,9000.0,6.052782558806656
Maruti Ertiga,Marut,Ertig,3.0,30000,Manual,25.47,1248.0,88.5,7,410000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,48.99882214369847,0.07091346153846154,10000.0,3.474676089517079
Ford Ecosport,Ford,Ecosport,6.0,130000,Manual,22.77,1498.0,98.59,5,531000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,65.788317962231,0.06581441922563418,21666.666666666668,4.329819938515591
Ford Ecosport,Ford,Ecospor,3.0,7500,Manual,23.0,1498.0,98.96,5,890000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,65.1304347826087,0.06606141522029373,2500.0,4.302608695652173
Tata Safari,Tata,Safari,5.0,47227,Manual,14.0,2159.5,138.1,7,775000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,154.25,0.06394998842324612,9445.4,9.864285714285714
Maruti Wagon R,Maruti,Wagon  R,3.0,52000,Manual,30.834999999999997,998.0,67.04,5,435000,1,1,0,1,0,0,0,Cng,Dealer,2023.0,32.36581806388844,0.06717434869739479,17333.333333333332,2.1741527485000813
Ford Figo,Ford,Figo,9.0,74000,Manual,20.0,1399.0,68.05,5,185000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,69.95,0.04864188706218728,8222.222222222223,3.4025
Mahindra Bolero,Mahindra,Bolero,10.0,47000,Manual,15.96,2159.5,62.1,7,440000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,135.30701754385964,0.028756656633479972,4700.0,3.8909774436090223
Hyundai i20,Hyundai,I20,6.0,50000,Manual,18.6,1197.0,81.83,5,450000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,64.35483870967741,0.06836257309941521,8333.333333333334,4.399462365591398
Maruti Baleno,Maruti,Baleno,4.0,100000,Manual,21.4,1197.0,83.1,5,600000,1,0,1,1,0,0,0,Cng,Owner,2022.0,55.93457943925234,0.06942355889724311,25000.0,3.883177570093458
Maruti Celerio,Maruti,Celerio,7.0,35000,Manual,23.1,998.0,67.04,5,320000,1,0,1,0,0,0,1,Petrol,Owner,2019.0,43.2034632034632,0.06717434869739479,5000.0,2.9021645021645024
Hyundai i20,Hyundai,I20,5.0,50000,Manual,21.19,1396.0,88.73,5,700000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,65.88013213780084,0.06356017191977077,10000.0,4.187352524775838
Ford Aspire,Ford,Aspire,3.0,10000,Manual,18.16,1196.0,86.8,5,630000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,65.85903083700441,0.0725752508361204,3333.3333333333335,4.779735682819383
Maruti Alto,Maruti,Alto,5.0,10370,Manual,22.74,796.0,47.3,5,320000,1,0,1,1,0,0,0,Cng,Owner,2021.0,35.00439753737907,0.059422110552763814,2074.0,2.0800351802990327
Honda City,Hond,City,8.0,62000,Manual,16.8,1497.0,116.3,5,465000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,89.10714285714285,0.07768871075484302,7750.0,6.9226190476190474
Hyundai i20,Hyunda,I20,5.0,40000,Manual,18.6,1197.0,81.83,5,550000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,64.35483870967741,0.06836257309941521,8000.0,4.399462365591398
Maruti Swift,Maruti,Swift,4.0,60000,Manual,22.0,1197.0,81.8,5,445000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,54.40909090909091,0.0683375104427736,15000.0,3.7181818181818183
Tata Safari,Tata,Safari,8.0,67231,Manual,14.0,2159.5,138.1,7,705000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,154.25,0.06394998842324612,8403.875,9.864285714285714
Maruti Wagon R,Maruti,Wagon R,8.0,64000,Manual,30.834999999999997,998.0,67.04,5,270000,1,1,0,1,0,0,0,Cng,Dealer,2018.0,32.36581806388844,0.06717434869739479,8000.0,2.1741527485000813
Honda City,Honda,City,7.0,63000,Manual,26.0,1498.0,98.6,5,475000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,57.61538461538461,0.06582109479305741,9000.0,3.792307692307692
Toyota Fortuner,Toyot,Fortuner,6.0,80000,Manual,12.55,2159.5,168.5,7,1755000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,172.07171314741035,0.07802732113915258,13333.333333333334,13.42629482071713
Honda City,Honda,City,10.0,55000,Manual,19.692493169398904,1497.0,100.0,5,350000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,76.01881524713484,0.06680026720106881,5500.0,5.0780771708172905
Hyundai i20,Hyundai,I20,5.0,11000,Manual,18.6,1197.0,81.83,5,575000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,64.35483870967741,0.06836257309941521,2200.0,4.399462365591398
Renault KWID,Renaul,Kwid,4.0,17000,Manual,23.01,999.0,67.0,5,360000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,43.41590612777053,0.06706706706706707,4250.0,2.911777488048674
Maruti Alto,Maruti,Alto,4.0,25000,Manual,24.7,796.0,47.3,5,275000,1,1,0,1,0,0,0,Cng,Dealer,2022.0,32.22672064777328,0.059422110552763814,6250.0,1.9149797570850202
Datsun GO,Datsun,Go,5.0,33350,Manual,19.692493169398904,1198.0,67.0,7,320000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,60.83536450639114,0.055926544240400666,6670.0,3.4023117044475844
Hyundai Grand,Hyunda,Grand,6.0,62000,Manual,18.9,1197.0,82.0,5,370000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,63.333333333333336,0.06850459482038429,10333.333333333334,4.338624338624339
Maruti Swift Dzire,Marut,Swift Dzire,12.0,59000,Manual,17.5,1298.0,85.8,5,275000,1,0,1,0,0,0,1,Petrol,Owner,2014.0,74.17142857142858,0.06610169491525424,4916.666666666667,4.902857142857143
Honda City,Honda,City,7.0,86113,Manual,17.4,1497.0,117.3,5,550000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,86.0344827586207,0.0783567134268537,12301.857142857143,6.741379310344828
Maruti Swift Dzire,Maruti,Swift Dzire,3.0,10000,Manual,28.4,1248.0,74.02,5,750000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,43.94366197183099,0.05931089743589743,3333.3333333333335,2.6063380281690143
Maruti Wagon R,Maruti,Wagon R,6.0,92537,Manual,20.51,998.0,67.04,5,272000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,48.65919063871282,0.06717434869739479,15422.833333333334,3.2686494392979033
Maruti Ciaz,Maruti,Ciaz,2.0,27645,Manual,28.09,1248.0,88.5,5,951000,1,1,0,0,1,0,0,Diesel,Dealer,2024.0,44.428622285510855,0.07091346153846154,13822.5,3.1505873976504093
Maruti Alto,Maruti,Alto,8.0,46242,Manual,20.92,998.0,67.1,5,280000,1,0,1,0,0,0,1,Petrol,Owner,2018.0,47.70554493307839,0.06723446893787574,5780.25,3.2074569789674947
Honda City,Honda,City,8.0,70000,Manual,16.8,1497.0,116.3,5,545000,1,0,1,0,0,0,1,Petrol,Owner,2018.0,89.10714285714285,0.07768871075484302,8750.0,6.9226190476190474
Renault KWID,Renault,Kwid,1.0,6000,Manual,22.3,799.0,53.26,5,450000,1,0,1,0,0,0,1,Petrol,Owner,2025.0,35.82959641255605,0.06665832290362954,6000.0,2.3883408071748877
Hyundai i20,Hyundai,I20,4.0,64000,Manual,18.6,1197.0,81.83,5,480000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,64.35483870967741,0.06836257309941521,16000.0,4.399462365591398
Mahindra Scorpio,Mahindra,Scorpio,4.0,93000,Manual,15.4,1997.0,120.0,7,1060000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,129.67532467532467,0.06009013520280421,23250.0,7.792207792207792
Maruti Alto,Marut,Alto,8.0,26200,Manual,22.74,796.0,47.3,5,235000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,35.00439753737907,0.059422110552763814,3275.0,2.0800351802990327
Maruti Baleno,Maruti,Baleno,4.0,25000,Manual,21.4,1197.0,83.1,5,590000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,55.93457943925234,0.06942355889724311,6250.0,3.883177570093458
Toyota Fortuner,Toyota,Fortuner,3.0,50000,Automatic,12.9,2159.5,174.5,7,2950000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,167.4031007751938,0.0808057420699236,16666.666666666668,13.527131782945736
Hyundai Santro,Hyundai,Santro,13.0,80000,Manual,17.92,1086.0,62.1,5,110000,1,1,0,0,0,0,1,Petrol,Dealer,2013.0,60.60267857142856,0.057182320441988954,6153.846153846154,3.4654017857142856
Mahindra Scorpio,Mahindr,Scorpio,14.0,110000,Manual,13.5,2159.5,115.0,5,280000,1,0,1,0,1,0,0,Diesel,Owner,2012.0,159.96296296296296,0.05325306783977773,7857.142857142857,8.518518518518519
Audi A4,Audi,A4,5.0,55000,Manual,17.84,1395.0,147.51,5,1851000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,78.19506726457399,0.10574193548387097,11000.0,8.268497757847534
Honda City,Honda,City,3.0,25000,Manual,17.4,1497.0,117.3,5,750000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,86.0344827586207,0.0783567134268537,8333.333333333334,6.741379310344828
Hyundai Grand,Hyundai,Grand,6.0,36000,Manual,18.9,1197.0,81.86,5,400000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,63.333333333333336,0.0683876357560568,6000.0,4.3312169312169315
Maruti Swift Dzire,Maruti,Swift Dzir,4.0,40000,Manual,19.692493169398904,1248.0,74.0,5,530000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,63.37440309179978,0.05929487179487179,10000.0,3.7577771064047947
Mahindra Thar,Mahindra,Thar,3.0,25000,Manual,16.55,2159.5,105.0,6,870000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,130.4833836858006,0.04862236628849271,8333.333333333334,6.3444108761329305
Renault KWID,R3Nault,Kwid,3.0,30038,Manual,25.17,799.0,53.3,5,295000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,31.744139849026617,0.06670838548185232,10012.666666666666,2.1176003178386966
Tata Tiago,Tata,Tiago,4.0,53000,Manual,27.28,1047.0,69.0,5,370000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,38.379765395894424,0.0659025787965616,13250.0,2.529325513196481
Maruti Swift,Maruti,Swift,3.0,5000,Manual,21.21,1197.0,81.8,5,530000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,56.43564356435643,0.0683375104427736,1666.6666666666667,3.8566713814238565
Renault KWID,Renault,Kwid,4.0,35000,Automatic,24.04,999.0,67.0,5,350000,0,0,1,0,0,0,1,Petrol,Owner,2022.0,41.55574043261232,0.06706706706706707,8750.0,2.787021630615641
Ford Ecosport,Ford,Ecosport,8.0,62000,Manual,22.7,1498.0,89.84,5,470000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,65.99118942731278,0.05997329773030708,7750.0,3.957709251101322
Ford Aspire,Ford,Aspire,6.0,42000,Manual,25.83,1498.0,99.0,5,390000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,57.994579945799465,0.06608811748998665,7000.0,3.832752613240418
Mahindra Scorpio,Mahindra,Scorpio,6.0,80000,Manual,15.4,2159.5,120.0,7,920000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,140.22727272727272,0.05556841861542024,13333.333333333334,7.792207792207792
Mahindra XUV500,Mahindra,Xuv500,8.0,60000,Manual,15.1,2159.5,140.0,7,550000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,143.01324503311258,0.06482982171799027,7500.0,9.271523178807946
Hyundai Verna,Hyundai,Verna,7.0,45000,Manual,22.32,1582.0,126.32,5,635000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,70.87813620071684,0.07984829329962073,6428.571428571428,5.659498207885305
Mahindra XUV500,Mahindra,Xuv500,4.0,50000,Automatic,16.0,2159.5,140.0,7,1250000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,134.96875,0.06482982171799027,12500.0,8.75
Maruti Alto,Maruti,Alto,3.0,12000,Manual,24.7,796.0,47.3,5,300000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,32.22672064777328,0.059422110552763814,4000.0,1.9149797570850202
Honda City,Honda,City,3.0,12000,Automatic,19.692493169398904,1497.0,117.6,5,960000,0,0,1,0,0,0,1,Petrol,Owner,2023.0,76.01881524713484,0.0785571142284569,4000.0,5.971818752881133
Maruti Vitara,Maruti,Vitara,3.0,15000,Manual,19.692493169398904,1248.0,88.5,5,750000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,63.37440309179978,0.07091346153846154,5000.0,4.494098296173302
Volkswagen Polo,Volkswagen,Polo,10.0,63000,Manual,16.47,1198.0,73.9,5,249000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,72.73831208257438,0.06168614357262104,6300.0,4.486945962355799
Tata Hexa,Tata,Hexa,3.0,30000,Manual,17.6,2159.5,153.86,7,1400000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,122.69886363636363,0.07124797406807132,10000.0,8.742045454545455
Ford Figo,Ford,Figo,10.0,130000,Manual,20.0,1399.0,68.0,5,250000,1,0,1,0,1,0,0,Diesel,Owner,2016.0,69.95,0.04860614724803431,13000.0,3.4
Hyundai Verna,Hyundai,Verna,7.0,120000,Manual,22.32,1582.0,126.32,5,610000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,70.87813620071684,0.07984829329962073,17142.85714285714,5.659498207885305
Ford Ecosport,Ford,Ecosport,5.0,78247,Manual,21.7,1498.0,98.96,5,545000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,69.03225806451613,0.06606141522029373,15649.4,4.56036866359447
Hyundai Verna,Hyundai,Verna,8.0,113000,Manual,22.32,1582.0,126.3,5,480000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,70.87813620071684,0.07983565107458912,14125.0,5.658602150537634
Hyundai i20,Hyundai,I20,7.0,52000,Manual,18.6,1197.0,81.83,5,395000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,64.35483870967741,0.06836257309941521,7428.571428571428,4.399462365591398
Toyota Innova,Toyota,Innova,9.0,109000,Manual,12.99,2159.5,100.6,7,495000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,166.24326404926867,0.046584857605927295,12111.111111111111,7.744418783679753
Hyundai Grand,Hyundai,Grand,4.0,90000,Manual,18.9,1197.0,82.0,5,470000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,63.333333333333336,0.06850459482038429,22500.0,4.338624338624339
Volkswagen Polo,Volkswagen,Polo,10.0,98000,Manual,22.07,1199.0,73.9,5,200000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,54.327140915269595,0.06163469557964971,9800.0,3.348436792025374
Hyundai i20,Hyundai,I20,5.0,20000,Manual,21.19,1396.0,88.73,5,699000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,65.88013213780084,0.06356017191977077,4000.0,4.187352524775838
Maruti Wagon R,Maruti,Wagon R,7.0,21717,Manual,20.51,998.0,67.04,5,340000,1,0,1,0,0,0,1,Petrol,Owner,2019.0,48.65919063871282,0.06717434869739479,3102.4285714285716,3.2686494392979033
Renault Duster,Renault,Duster,7.0,40000,Manual,20.45,1461.0,83.8,5,500000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,71.44254278728607,0.05735797399041752,5714.285714285715,4.097799511002445
Honda City,Honda,City,4.0,50000,Manual,17.14,1497.0,117.6,5,1050000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,87.33955659276546,0.0785571142284569,12500.0,6.861143523920653
Renault Duster,R3Nault,Duster,5.0,90000,Manual,19.6,1461.0,108.45,5,600000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,74.5408163265306,0.0742299794661191,18000.0,5.533163265306122
Maruti Swift,Maruti,Swift,4.0,27876,Manual,20.4,1197.0,81.8,5,491000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,58.6764705882353,0.0683375104427736,6969.0,4.009803921568627
Land Rover Rover,Land Rover,Rover,5.0,56000,Automatic,19.692493169398904,1999.0,174.52500000000003,5,2890000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,101.51076264463762,0.08730615307653829,11200.0,8.862514182368878
Hyundai i10,Hyundai,I10,13.0,57215,Manual,20.36,1197.0,78.9,5,160000,1,0,1,1,0,0,0,Cng,Owner,2013.0,58.791748526522596,0.06591478696741855,4401.153846153846,3.8752455795677805
Hyundai Venue,Hyundai,V3Nue,2.0,5400,Manual,18.27,998.0,118.35,5,985000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,54.62506841817187,0.1185871743486974,2700.0,6.4778325123152705
Maruti Swift Dzire,Maruti,Swift Dzire,7.0,60000,Manual,23.4,1248.0,74.0,5,500000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,53.333333333333336,0.05929487179487179,8571.42857142857,3.1623931623931627
Tata Tiago,Tata,Tiago,4.0,24800,Manual,23.84,1199.0,84.0,5,335000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,50.29362416107383,0.07005838198498748,6200.0,3.523489932885906
Maruti Alto,Maruti,Alto,14.0,70000,Manual,19.7,796.0,46.3,5,85000,1,0,1,0,0,0,1,Petrol,Owner,2012.0,40.40609137055838,0.05816582914572864,5000.0,2.350253807106599
