max_power,power_mileage_ratio,engine,engine_mileage_ratio,power_engine_ratio,seats,km_per_year,km_driven,vehicle_age,mileage,selling_price
98.96,4.56036866359447,1498.0,69.03225806451613,0.0660614152202937,5,15649.4,78247,5.0,21.7,545000
126.3,5.658602150537634,1582.0,70.87813620071684,0.0798356510745891,5,14125.0,113000,8.0,22.32,480000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,7428.571428571428,52000,7.0,18.6,395000
100.6,7.744418783679753,2159.5,166.24326404926867,0.0465848576059272,7,12111.111111111111,109000,9.0,12.99,495000
82.0,4.338624338624339,1197.0,63.333333333333336,0.0685045948203842,5,22500.0,90000,4.0,18.9,470000
73.9,3.348436792025374,1199.0,54.3271409152696,0.0616346955796497,5,9800.0,98000,10.0,22.07,200000
88.73,4.187352524775838,1396.0,65.88013213780084,0.0635601719197707,5,4000.0,20000,5.0,21.19,699000
67.04,3.2686494392979037,998.0,48.65919063871282,0.0671743486973947,5,3102.428571428572,21717,7.0,20.51,340000
83.8,4.097799511002445,1461.0,71.44254278728607,0.0573579739904175,5,5714.285714285715,40000,7.0,20.45,500000
117.6,6.861143523920653,1497.0,87.33955659276546,0.0785571142284569,5,12500.0,50000,4.0,17.14,1050000
108.45,5.533163265306122,1461.0,74.5408163265306,0.0742299794661191,5,18000.0,90000,5.0,19.6,600000
81.8,4.009803921568627,1197.0,58.6764705882353,0.0683375104427736,5,6969.0,27876,4.0,20.4,491000
